,Date,Open,High,Low,Close
140,2018-05-21,0.23149354008894085,13.19513178506963,0.23149354008894085,13.19513178506963
141,2018-05-22,0.23149354008894085,12.732144704891748,0.23149354008894085,0.23149354008894085
142,2018-05-23,0.23149354008894085,12.963638244980688,0.23149354008894085,9.028248063468697
143,2018-05-24,0.23149354008894085,9.259741603557632,0.23149354008894085,9.259741603557632
144,2018-05-25,6.018832042312463,13.42662532515857,0.23149354008894085,9.491235143646577
148,2018-05-29,6.018832042312463,13.889612405336454,0.23149354008894085,0.23149354008894085
149,2018-05-30,0.23149354008894085,13.658118865247513,0.23149354008894085,0.23149354008894085
150,2018-05-31,12.269157624713865,12.269157624713865,0.23149354008894085,9.954222223824457
151,2018-06-01,6.250325582401402,21.06591214809362,0.23149354008894085,20.13993798773786
154,2018-06-04,5.5558449621345805,12.732144704891748,0.23149354008894085,4.629870801778816
155,2018-06-05,0.23149354008894085,8.565260983290813,0.23149354008894085,0.23149354008894085
156,2018-06-06,0.23149354008894085,9.028248063468697,0.23149354008894085,9.028248063468697
157,2018-06-07,0.23149354008894085,9.028248063468697,0.23149354008894085,0.23149354008894085
158,2018-06-08,0.23149354008894085,14.584093025603273,0.23149354008894085,0.23149354008894085
161,2018-06-11,5.672737739803253,5.672737739803253,0.2269095095921301,0.2269095095921301
162,2018-06-12,0.2269095095921301,5.218918720618993,0.2269095095921301,0.2269095095921301
163,2018-06-13,5.672737739803253,15.202937142672718,0.2269095095921301,0.2269095095921301
164,2018-06-14,0.2269095095921301,4.765099701434734,0.2269095095921301,0.2269095095921301
165,2018-06-15,5.899647249395382,5.899647249395382,0.2269095095921301,4.765099701434734
168,2018-06-18,0.2647277611908185,9.794927164060283,0.2647277611908185,4.500371940243915
169,2018-06-19,5.559282985007188,9.794927164060283,0.2647277611908185,4.500371940243915
170,2018-06-20,0.2647277611908185,5.02982746262555,0.2647277611908185,0.2647277611908185
171,2018-06-21,0.2647277611908185,4.500371940243915,0.2647277611908185,4.500371940243915
172,2018-06-22,0.2647277611908185,5.294555223816371,0.2647277611908185,4.500371940243915
175,2018-06-25,0.2647277611908185,18.795671044548108,0.2647277611908185,15.618937910258289
176,2018-06-26,5.02982746262555,7.941832835724555,0.2647277611908185,7.941832835724555
177,2018-06-27,5.02982746262555,5.02982746262555,0.2647277611908185,0.2647277611908185
178,2018-06-28,0.2647277611908185,7.941832835724555,0.2647277611908185,7.941832835724555
179,2018-06-29,0.2647277611908185,4.765099701434734,0.2647277611908185,4.500371940243915
182,2018-07-02,5.131645832314328,5.131645832314328,0.28509143512857377,0.28509143512857377
183,2018-07-03,0.28509143512857377,7.982560183600066,0.28509143512857377,7.982560183600066
185,2018-07-05,5.416737267442902,8.26765161872864,0.28509143512857377,0.28509143512857377
186,2018-07-06,0.28509143512857377,7.982560183600066,0.28509143512857377,0.28509143512857377
189,2018-07-09,5.278264284666165,8.577179462582519,0.2199276785277569,8.577179462582519
190,2018-07-10,5.278264284666165,5.278264284666165,0.2199276785277569,0.2199276785277569
191,2018-07-11,5.0583366061384085,7.917396426999248,0.2199276785277569,7.917396426999248
192,2018-07-12,0.2199276785277569,4.398553570555138,0.2199276785277569,4.398553570555138
193,2018-07-13,0.2199276785277569,4.618481249082897,0.2199276785277569,4.618481249082897
196,2018-07-16,5.278264284666165,7.917396426999248,0.2199276785277569,0.2199276785277569
197,2018-07-17,5.278264284666165,5.278264284666165,0.2199276785277569,4.178625892027381
198,2018-07-18,5.278264284666165,7.917396426999248,0.2199276785277569,4.178625892027381
199,2018-07-19,0.2199276785277569,9.456890176693546,0.2199276785277569,4.398553570555138
200,2018-07-20,0.2199276785277569,4.398553570555138,0.2199276785277569,0.2199276785277569
203,2018-07-23,0.2199276785277569,4.8384089276106526,0.2199276785277569,0.2199276785277569
204,2018-07-24,5.278264284666165,5.278264284666165,0.2199276785277569,4.618481249082897
205,2018-07-25,0.2199276785277569,12.7558053546099,0.2199276785277569,0.2199276785277569
206,2018-07-26,0.2199276785277569,9.456890176693546,0.2199276785277569,4.618481249082897
207,2018-07-27,5.71811964172168,9.017034819638033,0.2199276785277569,0.2199276785277569
210,2018-07-30,0.15524306719606368,9.159340964567756,0.15524306719606368,8.84885483017563
211,2018-07-31,5.433507351862229,12.885174577273286,0.15524306719606368,4.502048948685847
212,2018-08-01,10.711771636528397,10.711771636528397,0.15524306719606368,4.502048948685847
213,2018-08-02,5.588750419058292,5.588750419058292,0.15524306719606368,0.15524306719606368
214,2018-08-03,5.7439934862543565,5.7439934862543565,4.502048948685847,4.65729201588191
217,2018-08-06,2.6391321423330827,2.6391321423330827,0.15524306719606368,0.15524306719606368
218,2018-08-07,0.15524306719606368,6.054479620646482,0.15524306719606368,2.173402940744892
219,2018-08-08,0.15524306719606368,4.036319747097656,0.15524306719606368,2.173402940744892
220,2018-08-09,2.6391321423330827,2.6391321423330827,0.15524306719606368,0.15524306719606368
221,2018-08-10,2.794375209529146,6.2097226878425476,0.15524306719606368,2.328646007940955
224,2018-08-13,0.12348880345141428,4.0751305138966725,0.12348880345141428,4.0751305138966725
225,2018-08-14,0.12348880345141428,2.2227984621254566,0.12348880345141428,2.0993096586740427
226,2018-08-15,2.7167536759311144,4.1986193173480855,0.12348880345141428,0.12348880345141428
227,2018-08-16,0.12348880345141428,4.0751305138966725,0.12348880345141428,2.2227984621254566
228,2018-08-17,0.12348880345141428,2.2227984621254566,0.12348880345141428,2.2227984621254566
231,2018-08-20,0.1683938228882922,7.7461158528614416,0.1683938228882922,2.1891196975477984
232,2018-08-21,2.694301166212675,3.8730579264307208,0.1683938228882922,2.1891196975477984
233,2018-08-22,5.38860233242535,5.38860233242535,0.1683938228882922,0.1683938228882922
234,2018-08-23,0.1683938228882922,7.914509675749733,0.1683938228882922,4.209845572207305
235,2018-08-24,5.38860233242535,6.06217762397852,0.1683938228882922,0.1683938228882922
238,2018-08-27,3.3678764577658438,3.3678764577658438,0.1683938228882922,2.694301166212675
239,2018-08-28,3.1994826348775516,5.38860233242535,0.1683938228882922,2.694301166212675
240,2018-08-29,0.1683938228882922,7.409328207084857,0.1683938228882922,0.1683938228882922
241,2018-08-30,6.398965269755103,7.914509675749733,0.1683938228882922,2.694301166212675
242,2018-08-31,3.3678764577658438,5.0518146866487665,0.1683938228882922,2.694301166212675
246,2018-09-04,0.13867726590800533,2.9122225840681124,0.13867726590800533,2.6348680522521017
247,2018-09-05,0.13867726590800533,8.459313220388326,0.13867726590800533,0.13867726590800533
248,2018-09-06,0.13867726590800533,6.795186029492263,0.13867726590800533,0.13867726590800533
249,2018-09-07,3.3282543817921284,6.101799699952236,0.13867726590800533,0.13867726590800533
252,2018-09-10,0.13867726590800533,3.744286179516144,0.13867726590800533,0.13867726590800533
253,2018-09-11,0.13867726590800533,5.96312243404423,0.13867726590800533,1.9414817227120749
254,2018-09-12,4.853704306780188,4.853704306780188,0.13867726590800533,2.0801589886200804
255,2018-09-13,2.4961907863440964,2.4961907863440964,0.13867726590800533,2.0801589886200804
256,2018-09-14,2.6348680522521017,5.824445168136225,0.13867726590800533,0.13867726590800533
259,2018-09-17,0.13867726590800533,8.04328142266431,0.13867726590800533,0.13867726590800533
260,2018-09-18,0.13867726590800533,7.488572359032289,0.13867726590800533,7.488572359032289
261,2018-09-19,7.349895093124284,7.349895093124284,0.13867726590800533,2.0801589886200804
262,2018-09-20,0.13867726590800533,5.68576790222822,0.13867726590800533,3.8829634454241497
263,2018-09-21,0.13867726590800533,4.021640711332155,0.13867726590800533,4.021640711332155
266,2018-09-24,0.13867726590800533,5.824445168136225,0.13867726590800533,0.13867726590800533
267,2018-09-25,0.13867726590800533,3.8829634454241497,0.13867726590800533,0.13867726590800533
268,2018-09-26,0.13867726590800533,3.8829634454241497,0.13867726590800533,0.13867726590800533
269,2018-09-27,0.13867726590800533,6.9338632954002675,0.13867726590800533,0.13867726590800533
270,2018-09-28,0.13867726590800533,2.2188362545280853,0.13867726590800533,0.13867726590800533
273,2018-10-01,2.5407656218145265,4.5466332179838895,0.13372450641129088,0.13372450641129088
274,2018-10-02,0.13372450641129088,3.878010685927436,0.13372450641129088,3.878010685927436
275,2018-10-03,2.6744901282258176,5.8838782820967985,0.13372450641129088,5.8838782820967985
276,2018-10-04,5.081531243629053,7.62229686544358,0.13372450641129088,0.13372450641129088
277,2018-10-05,0.13372450641129088,4.145459698750018,0.13372450641129088,2.139592102580654
280,2018-10-08,1.6046940769354905,1.7384185833467816,0.13372450641129088,1.7384185833467816
281,2018-10-09,2.139592102580654,2.139592102580654,0.13372450641129088,0.6686225320564544
282,2018-10-10,0.13372450641129088,3.343112660282272,0.13372450641129088,1.872143089758072
283,2018-10-11,3.744286179516144,7.354847852620997,1.203520557701618,4.680357724395182
284,2018-10-12,3.2093881538709814,3.2093881538709814,0.13372450641129088,1.3372450641129088
287,2018-10-15,8.8258174231452,8.95954192955649,2.2733166089919448,4.680357724395182
288,2018-10-16,5.8838782820967985,5.8838782820967985,0.13372450641129088,4.680357724395182
289,2018-10-17,3.0756636474596903,6.819949826975835,0.13372450641129088,2.407041115403236
290,2018-10-18,3.0756636474596903,7.087398839798419,2.407041115403236,7.087398839798419
291,2018-10-19,6.151327294919382,6.151327294919382,0.13372450641129088,4.947806737217762
294,2018-10-22,5.705578940215077,10.270042092387142,0.2852789470107539,4.279184205161308
295,2018-10-23,11.125878933419402,13.408110509505436,2.2822315760860308,2.2822315760860308
296,2018-10-24,0.2852789470107539,4.279184205161308,0.2852789470107539,2.2822315760860308
297,2018-10-25,0.2852789470107539,9.984763145376387,0.2852789470107539,6.561415781247339
298,2018-10-26,3.138068417118293,10.840599986408646,0.2852789470107539,2.5675105230967854
301,2018-10-29,7.7123687743596925,7.7123687743596925,0.13772087097070876,0.13772087097070876
302,2018-10-30,8.263252258242526,8.263252258242526,2.20353393553134,4.2693470000919715
303,2018-10-31,5.64655570979906,6.3351600646526025,0.13772087097070876,4.544788742033389
304,2018-11-01,3.0298591613555934,6.472880935623312,0.13772087097070876,0.13772087097070876
305,2018-11-02,0.13772087097070876,4.682509613004098,0.13772087097070876,2.341254806502049
308,2018-11-05,0.13772087097070876,9.640460967949613,0.13772087097070876,4.957951354945515
309,2018-11-06,0.13772087097070876,2.6166965484434663,0.13772087097070876,2.4789756774727576
310,2018-11-07,3.0298591613555934,6.059718322711187,0.13772087097070876,4.544788742033389
311,2018-11-08,0.13772087097070876,4.544788742033389,0.13772087097070876,0.13772087097070876
312,2018-11-09,3.44302177426772,3.44302177426772,0.13772087097070876,2.6166965484434663
315,2018-11-12,0.13772087097070876,3.718463516209137,0.13772087097070876,1.7903713226192142
316,2018-11-13,4.131626129121263,9.502740096978906,0.13772087097070876,9.502740096978906
317,2018-11-14,0.13772087097070876,3.3053009032970095,0.13772087097070876,1.7903713226192142
318,2018-11-15,0.13772087097070876,3.44302177426772,0.13772087097070876,1.7903713226192142
319,2018-11-16,0.13772087097070876,5.095672225916224,0.13772087097070876,5.095672225916224
322,2018-11-19,0.13772087097070876,2.0658130645606314,0.13772087097070876,1.6526504516485048
323,2018-11-20,4.131626129121263,6.3351600646526025,0.13772087097070876,3.3053009032970095
324,2018-11-21,0.13772087097070876,6.472880935623312,0.13772087097070876,0.13772087097070876
326,2018-11-23,0.13772087097070876,5.095672225916224,0.13772087097070876,0.13772087097070876
329,2018-11-26,10.191344451832448,10.191344451832448,0.13772087097070876,0.13772087097070876
330,2018-11-27,3.44302177426772,8.263252258242526,0.13772087097070876,0.13772087097070876
331,2018-11-28,0.13772087097070876,3.3053009032970095,0.13772087097070876,0.13772087097070876
332,2018-11-29,3.5807426452384283,3.5807426452384283,0.13772087097070876,2.7544174194141746
333,2018-11-30,0.13772087097070876,10.329065322803158,0.13772087097070876,0.13772087097070876
336,2018-12-03,3.620091465515773,7.918950080815754,0.22625571659473576,2.715068599136829
337,2018-12-04,0.22625571659473576,5.430137198273659,0.22625571659473576,0.22625571659473576
339,2018-12-06,10.634018679952584,13.349087279089416,0.22625571659473576,10.860274396547318
340,2018-12-07,0.22625571659473576,8.371461514005228,0.22625571659473576,2.9413243157315656
343,2018-12-10,10.312735562388056,15.760973217989294,0.1945799162714728,15.760973217989294
344,2018-12-11,0.1945799162714728,10.50731547865953,0.1945799162714728,0.1945799162714728
345,2018-12-12,0.1945799162714728,8.172356483401858,0.1945799162714728,2.9186987440720915
346,2018-12-13,3.697018409157983,8.172356483401858,0.1945799162714728,5.642817571872711
347,2018-12-14,0.1945799162714728,8.95067614848775,0.1945799162714728,5.837397488144183
350,2018-12-17,0.1945799162714728,3.502438492886511,0.1945799162714728,1.7512192464432554
351,2018-12-18,4.086178241700929,4.669917990515347,1.7512192464432554,1.7512192464432554
352,2018-12-19,0.1945799162714728,6.22655732068713,0.1945799162714728,6.22655732068713
353,2018-12-20,2.140379078986201,5.448237655601238,0.1945799162714728,0.1945799162714728
354,2018-12-21,2.334958995257673,5.059077823058293,1.7512192464432554,1.7512192464432554
357,2018-12-24,0.135359941754068,0.135359941754068,0.135359941754068,0.135359941754068
359,2018-12-26,4.602238019638314,6.90335702945747,0.135359941754068,3.3839985438517006
360,2018-12-27,0.135359941754068,5.0083178449005175,0.135359941754068,5.0083178449005175
361,2018-12-28,0.135359941754068,3.6547184273598368,0.135359941754068,1.7596792428028842
364,2018-12-31,0.135359941754068,0.135359941754068,0.135359941754068,0.135359941754068
